,country,year,co2,AverageTemperature,population,share_global_co2,AverageTemperatureUncertainty,gdp,HDI
0,Afghanistan,1950,0.084,25.083,7752117.0,0.0,0.238,9421400000.0,0.04
1,Afghanistan,1955,0.154,24.112,8270992.0,0.0,0.606,11078186000.0,0.05
2,Afghanistan,1960,0.414,25.436,8996967.0,0.0,0.39,13033254000.0,0.06
3,Afghanistan,1965,1.007,24.165,9956318.0,0.01,0.434,14187420000.0,0.07
4,Afghanistan,1970,1.67,25.226,11173654.0,0.01,0.287,15812232000.0,0.09
5,Afghanistan,1975,2.121,24.978,12689164.0,0.01,0.409,15177768000.0,0.09
6,Afghanistan,1980,1.756,25.502,13356500.0,0.01,0.392,15329836000.0,0.11
7,Afghanistan,1985,3.501,26.424,11938204.0,0.02,0.377,17108480000.0,0.11
8,Afghanistan,1990,2.603,26.34,12412311.0,0.01,0.289,13065984000.0,0.11
9,Afghanistan,1995,1.23,25.837,18110662.0,0.01,0.278,12307526078.0,0.12
10,Afghanistan,2000,0.758,25.451,20779957.0,0.0,0.487,11283793214.7,0.12
11,Afghanistan,2005,1.303,25.745,25654274.0,0.0,0.6859999999999999,25397687313.5,0.16
12,Afghanistan,2007,2.269,26.219,27100542.0,0.01,0.263,34507529622.9,0.16
13,Afghanistan,2010,8.398,25.92,29185511.0,0.03,0.266,47399424663.6,0.18
14,Albania,1933,0.007,18.046000000000006,1032142.0,0.0,0.501,,0.09
15,Albania,1938,0.348,21.017000000000003,1086421.0,0.01,0.448,,0.12
16,Albania,1950,0.297,21.372,1263164.0,0.0,0.376,1958540976.0,0.23
17,Albania,1955,0.663,19.994,1419991.0,0.01,0.25,2620052648.0,0.24
18,Albania,1960,2.023,19.981,1636091.0,0.02,0.369,3754262682.0,0.27
19,Albania,1965,2.173,19.943,1896175.0,0.02,0.632,5029350840.0,0.3
20,Albania,1970,3.741,19.906,2150704.0,0.03,0.308,6888218728.0,0.34
21,Albania,1975,4.591,19.214,2411733.0,0.03,0.204,8761643092.0,0.37
22,Albania,1980,5.166,18.806,2682697.0,0.03,0.409,9993752292.0,0.37
23,Albania,1985,7.874,19.503,2969671.0,0.04,0.452,11371456662.0,0.38
24,Albania,1990,5.445,20.131,3286070.0,0.02,0.303,12947848774.0,0.39
25,Albania,1995,2.066,20.611,3112923.0,0.01,0.274,11600734290.136,0.38
26,Albania,2000,3.004,21.736,3129246.0,0.01,0.3670000000000001,15214264324.586,0.42
27,Albania,2005,4.199,20.165000000000006,3086810.0,0.01,0.297,20781075931.876,0.46
28,Albania,2007,3.829,22.367,3033993.0,0.01,0.383,23574646689.248,0.51
29,Albania,2010,4.448,20.632,2948029.0,0.01,0.355,27598267513.893,0.53
30,Algeria,1925,0.033,30.969,6054766.0,0.0,0.611,,0.08
31,Algeria,1929,0.08,30.547,6336013.0,0.0,0.677,,0.08
32,Algeria,1933,0.121,30.715,6744404.0,0.0,0.534,,0.08
33,Algeria,1938,0.033,31.752,7362298.0,0.0,0.375,,0.08
34,Algeria,1950,3.784,32.644,8872250.0,0.06,0.521,19350554368.0,0.11
35,Algeria,1955,4.607,31.907,9774280.0,0.06,0.35,22665782853.0,0.13
36,Algeria,1960,6.151,31.219,11057864.0,0.07,0.7070000000000001,36306130432.0,0.15
37,Algeria,1965,6.589,30.515,12550880.0,0.06,0.906,35661974271.0,0.17
38,Algeria,1970,15.059,31.922,14464992.0,0.1,0.637,49945667910.0,0.19
39,Algeria,1975,32.001,30.849,16607705.0,0.19,0.289,64883813040.0,0.22
40,Algeria,1980,66.416,32.472,19221659.0,0.34,0.509,94481650464.0,0.25
41,Algeria,1985,72.609,33.404,22431507.0,0.36,0.613,120364213050.0,0.29
42,Algeria,1990,76.738,33.167,25758872.0,0.34,0.396,117843183304.0,0.31
43,Algeria,1995,94.981,32.133,28757788.0,0.4,0.403,145054689192.167,0.33
44,Algeria,2000,82.221,32.172,31042238.0,0.33,0.364,208554150226.196,0.35
45,Algeria,2005,106.473,32.3,33149720.0,0.36,0.465,326854481209.196,0.39
46,Algeria,2007,108.402,32.869,34166976.0,0.34,0.33,371665201209.104,0.4
47,Algeria,2010,117.813,32.967,35977451.0,0.35,0.348,450705877335.476,0.41
48,Angola,1950,0.187,18.854,4548021.0,0.0,0.737,6905243709.0,0.04
49,Angola,1955,0.414,18.603,5043251.0,0.01,0.3720000000000001,8094498090.0,0.06
50,Angola,1960,0.549,19.153,5454938.0,0.01,0.275,9580295968.0,0.06
51,Angola,1965,1.186,19.282,5770573.0,0.01,0.56,13062976992.0,0.08
52,Angola,1970,3.578,19.214,5890360.0,0.02,0.403,15796654068.0,0.1
53,Angola,1975,4.409,18.832,7023994.0,0.03,0.332,10064128050.0,0.11
54,Angola,1980,5.334,18.763,8341290.0,0.03,0.645,10330398560.0,0.15
55,Angola,1985,4.676,19.035,9961993.0,0.02,0.373,9420208578.0,0.15
56,Angola,1990,5.09,20.157,11848385.0,0.02,0.3670000000000001,11482502704.0,0.15
57,Angola,1995,10.949,19.367,13945205.0,0.05,0.425,13143744291.302,0.15
58,Angola,2000,9.516,20.157,16395476.0,0.04,0.733,23512020960.498,0.17
59,Angola,2005,19.006,20.534,19433604.0,0.06,1.022,51967275066.259,0.22
60,Angola,2007,24.977,19.17,20905360.0,0.08,0.755,87085292457.915,0.24
61,Angola,2010,28.865,19.814,23356247.0,0.09,0.895,126981788094.59,0.24
62,Argentina,1890,1.37,6.956,3369205.0,0.11,0.8009999999999999,13000976000.0,0.14
63,Argentina,1900,2.07,8.74,4689224.0,0.11,0.463,21508019000.0,0.16
64,Argentina,1913,10.146,8.511000000000001,7349182.0,0.29,0.695,46315956000.0,0.21
65,Argentina,1925,11.237,6.933,10209150.0,0.3,0.575,64706426000.0,0.24
66,Argentina,1929,13.13,7.316,11456721.0,0.31,0.311,80691912000.0,0.25
67,Argentina,1933,13.232,7.798999999999999,12459087.0,0.4,0.185,72859956000.0,0.26
68,Argentina,1938,16.347,8.251,13597383.0,0.39,0.2,89082484000.0,0.28
69,Argentina,1950,29.921,8.908,17037910.0,0.5,0.252,136328020864.0,0.34
70,Argentina,1955,39.56,7.532,18789415.0,0.53,0.155,158009449708.0,0.36
71,Argentina,1960,48.764,8.216999999999999,20481781.0,0.52,0.217,182678455749.0,0.38
72,Argentina,1965,58.805,11.363,22159644.0,0.52,0.388,226284880500.0,0.39
73,Argentina,1970,82.648,7.957999999999998,23880564.0,0.55,0.325,278897361007.0,0.42
74,Argentina,1975,94.845,10.042,25865775.0,0.56,0.244,337656018480.0,0.44
75,Argentina,1980,108.656,7.891,27896532.0,0.56,0.14,371076970920.0,0.46
76,Argentina,1985,100.531,9.526,30216284.0,0.49,0.297,334171440000.0,0.48
77,Argentina,1990,112.079,8.023,32618648.0,0.49,0.331,338751144000.0,0.5
78,Argentina,1995,127.765,8.453,34828168.0,0.54,0.278,461601007495.332,0.52
79,Argentina,2000,142.358,8.794,36870796.0,0.56,0.227,536481027720.664,0.56
80,Argentina,2005,161.434,9.348,38892924.0,0.55,0.222,604065460533.568,0.61
81,Argentina,2007,174.246,7.526999999999999,39684303.0,0.55,0.162,718084626068.52,0.63
82,Argentina,2010,186.733,8.766,40895751.0,0.56,0.188,784986270207.251,0.65
83,Armenia,1980,8.018,18.765,3099759.0,0.04,0.157,28944150099.0,0.45
84,Armenia,1985,8.862,19.048,3335935.0,0.04,0.366,35371483020.0,0.47
85,Armenia,1990,8.962,18.526,3538164.0,0.04,0.18,32650114827.0,0.47
86,Armenia,1995,3.433,18.848,3217349.0,0.01,0.216,14085538893.403,0.46
87,Armenia,2000,3.491,18.803,3069597.0,0.01,0.353,15244832384.147,0.51
88,Armenia,2005,4.376,17.723,2981262.0,0.01,0.261,23626534068.534,0.54
89,Armenia,2007,5.1,19.089,2932615.0,0.02,0.39,28610387411.876,0.56
90,Armenia,2010,4.253,21.155,2877314.0,0.01,0.449,24485627959.206,0.57
91,Australia,1870,0.601,15.380999999999998,1759825.0,0.11,1.236,9260175000.0,0.23
92,Australia,1880,2.206,14.001,2201397.0,0.26,0.805,15005510000.0,0.27
93,Australia,1890,3.547,15.374,3051572.0,0.27,0.504,22078342000.0,0.28
94,Australia,1900,10.168,15.472,3693392.0,0.52,0.423,23931177000.0,0.31
95,Australia,1913,22.391,13.424,4585034.0,0.64,0.204,39628620000.0,0.36
96,Australia,1925,28.235,14.73,5800358.0,0.76,0.278,52601493000.0,0.39
97,Australia,1929,23.652,14.049,6241064.0,0.56,0.214,53656044000.0,0.4
98,Australia,1933,21.58,15.170000000000002,6535920.0,0.65,0.207,51178058000.0,0.4
99,Australia,1938,28.035,15.19,6819243.0,0.67,0.125,64773328000.0,0.42
100,Australia,1950,54.739,14.243,8177348.0,0.91,0.148,97678586655.0,0.47
101,Australia,1955,70.674,15.425999999999998,9165700.0,0.95,0.26,118700328165.0,0.5
102,Australia,1960,88.119,14.11,10242070.0,0.94,0.286,145192518549.0,0.51
103,Australia,1965,120.853,15.538,11313186.0,1.07,0.452,185112111888.0,0.52
104,Australia,1970,147.48,16.086000000000002,12793030.0,0.99,0.274,242644626560.0,0.54
105,Australia,1975,175.717,14.918,13773290.0,1.03,0.239,289103000200.0,0.56
106,Australia,1980,220.537,15.648,14588400.0,1.13,0.237,335756454800.0,0.57
107,Australia,1985,240.998,14.357,15663672.0,1.19,0.283,391229265000.0,0.59
108,Australia,1990,279.365,14.792000000000002,16960600.0,1.23,0.26,464136588000.0,0.62
109,Australia,1995,308.023,15.546,17993083.0,1.31,0.177,549172874105.758,0.77
110,Australia,2000,351.82,14.402,18991434.0,1.39,0.216,691886651462.291,0.81
111,Australia,2005,387.602,16.160999999999998,20178543.0,1.31,0.149,840554549196.955,0.84
112,Australia,2007,401.926,13.724,20916339.0,1.28,0.204,913875860368.147,0.85
113,Australia,2010,404.533,15.488,22154687.0,1.21,0.22,994067722921.792,0.87
114,Austria,1870,7.365,14.055,4528451.0,1.38,0.8440000000000001,13424400000.0,0.15
115,Austria,1880,23.647,13.459,4943751.0,2.77,0.545,16374474000.0,0.18
116,Austria,1890,13.037,12.584,5403122.0,1.0,0.411,21004236000.0,0.21
117,Austria,1900,27.696,14.664,5979177.0,1.42,0.32,27439962000.0,0.24
118,Austria,1913,60.984,13.505999999999998,6573639.0,1.75,0.225,37374141000.0,0.27
119,Austria,1925,18.991,13.459,6576781.0,0.51,0.289,35325594000.0,0.31
120,Austria,1929,24.173,14.165,6664880.0,0.57,0.233,39290944000.0,0.34
121,Austria,1933,14.23,12.021,6698645.0,0.43,0.328,30464936000.0,0.35
122,Austria,1938,5.787,15.765,6709160.0,0.14,0.208,38309769000.0,0.37
123,Austria,1950,20.894,16.592,6936442.0,0.35,0.4,40965635700.0,0.42
124,Austria,1955,29.07,13.665,6953404.0,0.39,0.241,55950211790.0,0.44
125,Austria,1960,30.784,14.87,7070773.0,0.33,0.275,73229917867.0,0.46
126,Austria,1965,38.141,14.609000000000002,7305154.0,0.34,0.425,89635519592.0,0.48
127,Austria,1970,50.632,15.376,7516238.0,0.34,0.3720000000000001,116016115182.0,0.52
128,Austria,1975,54.214,13.02,7637686.0,0.32,0.283,140694755292.0,0.54
129,Austria,1980,52.025,13.364,7609750.0,0.27,0.217,165574164556.0,0.56
130,Austria,1985,54.366,12.64,7614874.0,0.27,0.33,177760572864.0,0.56
131,Austria,1990,62.14,14.199000000000002,7723954.0,0.27,0.331,207979124290.0,0.6
132,Austria,1995,64.011,13.18,7990113.0,0.27,0.17,236824446617.209,0.64
133,Austria,2000,66.139,16.544,8069276.0,0.26,0.266,280410159538.359,0.69
134,Austria,2005,79.068,15.518,8253656.0,0.27,0.24,311537609801.575,0.71
135,Austria,2007,74.097,16.641000000000002,8313731.0,0.24,0.12,336315985756.647,0.72
136,Austria,2010,72.0,15.673000000000002,8409945.0,0.22,0.273,338927097694.29,0.74
137,Azerbaijan,1990,51.38,21.342,7242758.0,0.23,0.265,53235602172.0,0.46
138,Azerbaijan,1995,33.309,21.587,7775418.0,0.14,0.201,23188278788.575,0.41
139,Azerbaijan,2000,29.506,21.073,8122743.0,0.12,0.288,34255695319.372,0.42
140,Azerbaijan,2005,34.286,20.635,8538610.0,0.12,0.299,64019198584.118,0.47
141,Azerbaijan,2007,30.459,21.688,8724237.0,0.1,0.422,109944250659.21,0.5
142,Azerbaijan,2010,30.633,24.232,9032465.0,0.09,0.479,144296291014.385,0.52
143,Bahamas,1950,0.055,27.557,79090.0,0.0,0.238,,0.34
144,Bahamas,1955,0.128,27.334,88628.0,0.0,0.248,,0.35
145,Bahamas,1960,0.41,27.362,109532.0,0.0,0.347,,0.37
146,Bahamas,1965,1.315,27.113000000000003,140060.0,0.01,0.377,,0.41
147,Bahamas,1970,2.569,27.377,169376.0,0.02,0.27,,0.43
148,Bahamas,1975,8.246,27.836,188895.0,0.05,0.235,,0.43
149,Bahamas,1980,7.972,27.921,210589.0,0.04,0.227,,0.48
150,Bahamas,1985,1.51,28.267,234579.0,0.01,0.57,,0.48
151,Bahamas,1990,2.023,27.9,256226.0,0.01,0.259,,0.5
152,Bahamas,1995,1.839,28.078000000000003,280179.0,0.01,0.288,,0.48
153,Bahamas,2000,2.026,27.922,298045.0,0.01,0.354,,0.49
154,Bahamas,2005,1.905,28.172,324848.0,0.01,0.218,,0.52
155,Bahamas,2007,1.872,27.635,337387.0,0.01,0.371,,0.53
156,Bahamas,2010,1.902,29.238000000000003,354936.0,0.01,0.221,,0.57
157,Bahrain,1950,1.381,33.040000000000006,115612.0,0.02,0.345,385173360.0,0.15
158,Bahrain,1955,1.403,33.173,133580.0,0.02,0.384,522835542.0,0.19
159,Bahrain,1960,0.575,33.21700000000001,162429.0,0.01,0.602,709928736.0,0.25
160,Bahrain,1965,1.227,34.242000000000004,187432.0,0.01,0.342,967989924.0,0.29
161,Bahrain,1970,2.59,33.062000000000005,212607.0,0.02,0.648,1325600634.0,0.3
162,Bahrain,1975,5.749,33.633,266540.0,0.03,0.496,1617948828.0,0.33
163,Bahrain,1980,7.881,33.812000000000005,359897.0,0.04,0.5,2430890592.0,0.36
164,Bahrain,1985,10.186,32.856,419428.0,0.05,0.799,2955779400.0,0.39
165,Bahrain,1990,12.406,34.029,495927.0,0.05,0.411,3274113992.0,0.43
166,Bahrain,1995,14.786,34.056999999999995,563698.0,0.06,0.5870000000000001,6084213509.525,0.46
167,Bahrain,2000,18.794,34.417,664610.0,0.07,0.447,11416501241.753,0.48
168,Bahrain,2005,19.804,34.825,889157.0,0.07,0.604,22640010013.9,0.51
169,Bahrain,2007,26.771,35.27800000000001,1035924.0,0.09,0.501,30196431346.238,0.53
170,Bahrain,2010,29.075,35.673,1240864.0,0.09,0.34,42648157021.669,0.55
171,Bangladesh,1950,0.993,28.217,37894671.0,0.02,0.178,39301175004.0,0.09
172,Bangladesh,1955,1.379,28.3,42086305.0,0.02,0.201,40166606430.0,0.1
173,Bangladesh,1960,2.212,28.762,48013505.0,0.02,0.384,47441014588.0,0.1
174,Bangladesh,1965,3.121,28.314,55385114.0,0.03,0.452,58415451816.0,0.12
175,Bangladesh,1970,3.803,28.231,64232486.0,0.03,0.332,67600674396.0,0.13
176,Bangladesh,1975,4.857,28.676,70066310.0,0.03,0.426,64196587005.0,0.14
177,Bangladesh,1980,7.597,28.343000000000004,79639498.0,0.04,0.227,76945166375.0,0.15
178,Bangladesh,1985,10.189,28.422,90764180.0,0.05,0.302,91717608175.0,0.15
179,Bangladesh,1990,14.082,28.654,103171957.0,0.06,0.258,112105270906.0,0.17
180,Bangladesh,1995,21.042,28.627,115169933.0,0.09,0.176,145833070727.291,0.19
181,Bangladesh,2000,26.525,28.384,127657862.0,0.11,0.191,200830320626.835,0.23
182,Bangladesh,2005,37.677,29.313,139035505.0,0.13,0.272,280327133312.053,0.24
183,Bangladesh,2007,42.642,28.515,142660381.0,0.14,0.275,327171255238.769,0.27
184,Bangladesh,2010,53.992,28.769,147575433.0,0.16,0.208,400257030914.731,0.29
185,Barbados,1950,0.073,26.803,210990.0,0.0,0.255,715290000.0,0.31
186,Barbados,1955,0.128,27.273000000000003,227132.0,0.0,0.341,938191000.0,0.35
187,Barbados,1960,0.172,27.847,230985.0,0.0,0.284,1233312000.0,0.4
188,Barbados,1965,0.205,27.261,235415.0,0.0,0.431,1519980000.0,0.44
189,Barbados,1970,0.429,27.532,238895.0,0.0,0.334,2437083000.0,0.47
190,Barbados,1975,0.568,27.561,246158.0,0.0,0.262,2426775000.0,0.48
191,Barbados,1980,0.674,27.94,252388.0,0.0,0.312,3104136000.0,0.51
192,Barbados,1985,0.846,27.466,256260.0,0.0,0.362,3044936000.0,0.53
193,Barbados,1990,1.07,27.561,260933.0,0.0,0.363,3404428000.0,0.55
194,Barbados,1995,0.807,28.188,265955.0,0.0,0.32,3074994212.0,0.56
195,Barbados,2000,1.152,27.606,271511.0,0.0,0.253,3452406192.4,0.61
196,Barbados,2005,1.319,28.1,276320.0,0.0,0.222,3466246056.0,0.62
197,Barbados,2007,1.363,28.219,278701.0,0.0,0.291,3642717798.0,0.67
198,Barbados,2010,1.464,28.756,282131.0,0.0,0.297,3418936092.0,0.7
199,Belarus,1980,96.796,16.514,9569847.0,0.5,0.197,91489838822.0,0.51
200,Belarus,1985,106.659,15.3,9901493.0,0.52,0.408,109799184000.0,0.52
201,Belarus,1990,103.758,15.46,10151135.0,0.46,0.269,116974867000.0,0.51
202,Belarus,1995,57.508,18.645,10077606.0,0.25,0.17,71373349147.357,0.55
203,Belarus,2000,54.706,16.129,9871635.0,0.22,0.244,91419119131.711,0.6
204,Belarus,2005,61.127,15.768,9562083.0,0.21,0.233,123858050829.917,0.63
205,Belarus,2007,63.303,18.416,9480514.0,0.2,0.203,144615661347.421,0.58
206,Belarus,2010,62.775,18.69100000000001,9420576.0,0.19,0.216,166239839799.541,0.6
207,Belgium,1870,24.747,16.009,5097637.0,4.65,0.961,21866936000.0,0.2
208,Belgium,1880,30.426,14.944,5541874.0,3.56,0.411,27073326000.0,0.22
209,Belgium,1890,39.824,14.7,6092147.0,3.07,0.513,33308544000.0,0.23
210,Belgium,1900,49.666,16.486,6717693.0,2.54,0.551,39957893000.0,0.25
211,Belgium,1913,68.015,15.197,7504272.0,1.95,0.219,51569182000.0,0.28
212,Belgium,1925,78.04,15.74,7799025.0,2.1,0.364,57860202000.0,0.31
213,Belgium,1929,96.955,14.905,8005591.0,2.28,0.369,64705792000.0,0.33
214,Belgium,1933,72.657,15.42,8144741.0,2.18,0.392,61411491000.0,0.34
215,Belgium,1938,79.119,16.572,8279770.0,1.89,0.297,64496548000.0,0.36
216,Belgium,1950,76.2,18.351,8637521.0,1.27,0.362,75214346514.0,0.39
217,Belgium,1955,92.017,15.519,8887275.0,1.24,0.287,88773434750.0,0.43
218,Belgium,1960,90.908,16.904,9167361.0,0.97,0.254,101044314700.0,0.48
219,Belgium,1965,105.331,15.76,9443948.0,0.93,0.518,128900428300.0,0.49
220,Belgium,1970,125.49,17.88,9632179.0,0.84,0.265,163013749200.0,0.55
221,Belgium,1975,121.823,15.58,9771582.0,0.71,0.275,194240678800.0,0.56
222,Belgium,1980,134.836,15.074000000000002,9868999.0,0.69,0.143,227067208000.0,0.57
223,Belgium,1985,104.004,14.374,9916577.0,0.51,0.333,235344808600.0,0.6
224,Belgium,1990,120.308,15.443,10006545.0,0.53,0.272,273278725720.0,0.62
225,Belgium,1995,125.942,15.178,10186304.0,0.54,0.1669999999999999,297776699844.388,0.63
226,Belgium,2000,126.72,17.049,10282046.0,0.5,0.172,345736757962.271,0.65
227,Belgium,2005,125.641,17.995,10546885.0,0.42,0.1,380849786534.744,0.79
228,Belgium,2007,120.48,17.605,10697576.0,0.38,0.22,404735602125.736,0.74
229,Belgium,2010,114.544,17.252,10938735.0,0.34,0.219,412203564605.305,0.79
230,Belize,1950,0.018,26.604,68915.0,0.0,0.425,,0.27
231,Belize,1955,0.029,27.006,79867.0,0.0,0.486,,0.27
232,Belize,1960,0.044,27.394,92068.0,0.0,0.503,,0.28
233,Belize,1965,0.084,27.054,106120.0,0.0,0.63,,0.29
234,Belize,1970,0.121,27.446,122184.0,0.0,0.484,,0.3
235,Belize,1975,0.176,28.111,133264.0,0.0,0.413,,0.33
236,Belize,1980,0.191,26.932,144142.0,0.0,0.298,,0.39
237,Belize,1985,0.191,27.371,164918.0,0.0,0.597,,0.4
238,Belize,1990,0.311,26.915,187554.0,0.0,0.4920000000000001,,0.43
239,Belize,1995,0.377,27.788,206962.0,0.0,0.28,,0.46
240,Belize,2000,0.396,26.507,247310.0,0.0,0.302,,0.48
241,Belize,2005,0.421,27.905,283798.0,0.0,0.3229999999999999,,0.51
242,Belize,2007,0.476,27.765,299031.0,0.0,0.386,,0.46
243,Belize,2010,0.539,28.292,322465.0,0.0,0.28,,0.49
244,Benin,1960,0.161,26.857,2431617.0,0.0,0.3229999999999999,3031729748.0,0.09
245,Benin,1965,0.15,26.632,2632361.0,0.0,0.621,3566214112.0,0.1
246,Benin,1970,0.282,27.868,2912338.0,0.0,0.242,4082305842.0,0.11
247,Benin,1975,0.443,26.985,3265167.0,0.0,0.244,4761257360.0,0.12
248,Benin,1980,0.48,27.19,3717161.0,0.0,0.126,5935497932.0,0.15
249,Benin,1985,0.686,27.334,4278502.0,0.0,0.388,7746780834.0,0.16
250,Benin,1990,0.631,27.8,4978489.0,0.0,0.299,8723574323.0,0.17
251,Benin,1995,1.117,27.684,5905552.0,0.0,0.2,10500461402.113,0.19
252,Benin,2000,1.473,27.271,6865946.0,0.01,0.259,12746225475.704,0.21
253,Benin,2005,2.49,27.203000000000003,7982223.0,0.01,0.153,14703566152.639,0.24
254,Benin,2007,3.931,27.536,8454790.0,0.01,0.534,15874980853.582,0.22
255,Benin,2010,4.679,27.836,9199254.0,0.01,0.284,17023196582.848,0.25
256,Bolivia,1929,0.011,17.646,2610271.0,0.0,0.598,5749620000.0,0.1
257,Bolivia,1933,0.044,17.343,2733488.0,0.0,0.512,4849828000.0,0.1
258,Bolivia,1938,0.066,18.276,2895738.0,0.0,0.77,6391099000.0,0.11
259,Bolivia,1950,0.494,18.027,3081836.0,0.01,0.62,8328510308.0,0.14
260,Bolivia,1955,0.931,18.58,3331036.0,0.01,0.23,9081514694.0,0.15
261,Bolivia,1960,1.004,18.046,3656961.0,0.01,0.618,8791226880.0,0.15
262,Bolivia,1965,1.509,19.38,4038865.0,0.01,0.368,11093693885.0,0.19
263,Bolivia,1970,2.484,18.603,4484004.0,0.02,0.316,15077030242.0,0.21
264,Bolivia,1975,4.055,18.57,5001413.0,0.02,0.374,19706407160.0,0.23
265,Bolivia,1980,4.659,17.730999999999998,5579932.0,0.02,0.519,22309321800.0,0.27
266,Bolivia,1985,4.11,18.572,6179460.0,0.02,0.269,20629834060.0,0.29
267,Bolivia,1990,5.727,17.463,6864839.0,0.03,0.332,23021797800.0,0.31
268,Bolivia,1995,9.8,19.156,7622334.0,0.04,0.581,28507105871.011,0.34
269,Bolivia,2000,8.641,17.692999999999998,8418270.0,0.03,0.219,34202659681.0,0.37
270,Bolivia,2005,11.176,19.225,9232301.0,0.04,0.28,40332390742.629,0.41
271,Bolivia,2007,12.663,18.736,9558438.0,0.04,0.317,44428662957.702,0.41
272,Bolivia,2010,15.426,19.135,10048597.0,0.05,0.263,51147225033.52,0.43
273,Botswana,1975,0.187,15.375,741346.0,0.0,0.451,1206259792.0,0.21
274,Botswana,1980,0.986,14.451,897860.0,0.01,0.18,2114317648.0,0.26
275,Botswana,1985,1.158,15.493,1069585.0,0.01,0.306,3564063292.0,0.29
276,Botswana,1990,2.7,17.497,1286756.0,0.01,0.322,6660711404.0,0.32
277,Botswana,1995,3.045,15.732,1469173.0,0.01,0.28,9306935452.113,0.32
278,Botswana,2000,3.778,16.401,1643333.0,0.01,0.241,13390984155.968,0.3
279,Botswana,2005,4.093,18.045,1799077.0,0.01,0.5770000000000001,17874605666.243,0.31
280,Botswana,2007,4.228,15.608,1875458.0,0.01,0.34,21924130162.398,0.33
281,Botswana,2010,4.537,15.065,1987106.0,0.01,0.6579999999999999,24958827745.333,0.35
282,Brazil,1913,6.035,23.214,23831738.0,0.17,0.369,24748360000.0,0.09
283,Brazil,1925,5.375,22.790000000000006,30562543.0,0.14,0.391,39370936000.0,0.1
284,Brazil,1929,6.346,23.031,33146151.0,0.15,0.225,48189710000.0,0.11
285,Brazil,1933,4.722,22.733,35947139.0,0.14,0.478,49478451000.0,0.12
286,Brazil,1938,6.094,23.59800000000001,39782902.0,0.15,0.377,64865640000.0,0.13
287,Brazil,1950,19.659,23.481,53974728.0,0.33,0.33,119498715700.0,0.19
288,Brazil,1955,34.024,23.73,62533920.0,0.46,0.24,165244235550.0,0.21
289,Brazil,1960,46.852,23.38000000000001,72179235.0,0.5,0.537,243618964380.0,0.23
290,Brazil,1965,56.33,23.894,83373533.0,0.5,0.409,300547048236.0,0.25
291,Brazil,1970,93.648,24.056,95113265.0,0.63,0.281,443496716595.0,0.27
292,Brazil,1975,150.685,23.535,107216209.0,0.88,0.311,716641578000.0,0.32
293,Brazil,1980,185.937,23.861,120694012.0,0.95,0.184,1014791980000.0,0.34
294,Brazil,1985,180.004,23.036,135274083.0,0.89,0.297,1080097284000.0,0.36
295,Brazil,1990,218.658,23.863000000000003,149003225.0,0.96,0.356,1185475140000.0,0.38
296,Brazil,1995,268.678,24.184,162019889.0,1.15,0.289,1466460120646.0,0.42
297,Brazil,2000,340.183,24.268,174790339.0,1.35,0.246,1734491269177.67,0.48
298,Brazil,2005,364.371,24.962,186127108.0,1.23,0.189,2127880873244.6,0.49
299,Brazil,2007,390.573,24.378,190130445.0,1.24,0.165,2405103626412.43,0.49
300,Brazil,2010,440.269,24.59,195713637.0,1.32,0.208,2816706146073.42,0.51
301,Bulgaria,1890,0.033,17.104,3447267.0,0.0,0.557,,0.11
302,Bulgaria,1900,0.216,18.589,3994654.0,0.01,0.407,,0.13
303,Bulgaria,1913,0.788,17.747999999999994,4680227.0,0.02,0.368,,0.17
304,Bulgaria,1925,1.81,16.976999999999997,5531358.0,0.05,0.448,10894910000.0,0.18
305,Bulgaria,1929,2.484,19.117,5917763.0,0.06,0.351,11638200000.0,0.2
306,Bulgaria,1933,2.348,16.854999999999997,6213508.0,0.07,0.504,13016559000.0,0.23
307,Bulgaria,1938,3.172,19.45,6534599.0,0.08,0.4320000000000001,15681396000.0,0.26
308,Bulgaria,1950,7.498,19.371,7250996.0,0.12,0.382,19083316000.0,0.3
309,Bulgaria,1955,12.092,18.389,7561487.0,0.16,0.246,25677945600.0,0.34
310,Bulgaria,1960,22.271,18.261,7885607.0,0.24,0.353,36520350108.0,0.38
311,Bulgaria,1965,46.269,19.317,8222588.0,0.41,0.429,50331991800.0,0.42
312,Bulgaria,1970,61.174,18.673,8507541.0,0.41,0.276,64588678992.0,0.45
313,Bulgaria,1975,72.922,19.152,8738386.0,0.43,0.139,81059296890.0,0.46
314,Bulgaria,1980,77.251,18.371,8878787.0,0.4,0.325,85198548752.0,0.47
315,Bulgaria,1985,89.221,18.322,8975353.0,0.44,0.394,88756018452.0,0.48
316,Bulgaria,1990,76.699,19.034,8841466.0,0.34,0.397,79352517816.0,0.5
317,Bulgaria,1995,57.95,20.267,8379305.0,0.25,0.266,73463007371.326,0.49
318,Bulgaria,2000,45.466,20.154,7997951.0,0.18,0.237,70102822397.569,0.51
319,Bulgaria,2005,50.656,18.293,7686964.0,0.17,0.21,91870123465.719,0.53
320,Bulgaria,2007,55.74,21.941,7576675.0,0.18,0.231,106110868046.387,0.54
321,Bulgaria,2010,47.861,19.811,7425011.0,0.14,0.297,110804587428.514,0.55
322,Burkina Faso,1960,0.044,29.327,4829289.0,0.0,0.236,4724687916.0,0.06
